name,avg_price,car_info
Jaguar XJ 2006 г.,20 000 000 ₸,"Город
Алматы
Поколение
2003 - 2007 X350 (X350/X358)
Кузов
седан
Объем двигателя, л
3 (бензин)
Пробег
180 000 км
Коробка передач
автомат
Привод
задний привод
Руль
слева
Растаможен в Казахстане
Да"
Jaguar XJ 2014 г.,15 078 947 ₸,"Город
Алматы
Поколение
2009 - 2015 X351
Кузов
седан
Объем двигателя, л
3 (бензин)
Пробег
110 000 км
Коробка передач
автомат
Привод
полный привод
Руль
слева
Цвет
белый
Растаможен в Казахстане
Да"
Jaguar I-Pace 2021 г.,40 000 000 ₸,"Город
Алматы
Поколение
2018 - н.в. 1 поколение (X590)
Кузов
кроссовер
Двигатель
электрический
Пробег
9 358 км
Коробка передач
вариатор
Привод
полный привод
Руль
слева
Цвет
белый
Растаможен в Казахстане
Да"
Jaguar X-Type 2002 г.,3 935 888 ₸,"Город
Алматы
Поколение
2001 - 2008 1 поколение (X400)
Кузов
седан
Объем двигателя, л
2.5 (бензин)
Коробка передач
автомат
Привод
полный привод
Руль
слева
Цвет
бирюзовый
Растаможен в Казахстане
Да"
Jaguar S-Type 2005 г.,5 142 857 ₸,"Город
Алматы
Поколение
2004 - 2008 1 поколение рестайлинг (X200)
Кузов
седан
Объем двигателя, л
3 (бензин)
Коробка передач
автомат
Привод
задний привод
Руль
слева
Цвет
золотистый металлик
Растаможен в Казахстане
Да"
Jaguar XF 2013 г.,12 000 000 ₸,"Город
Алматы
Поколение
2011 - 2015 1 поколение рестайлинг (X250)
Кузов
седан
Объем двигателя, л
2 (бензин)
Пробег
90 000 км
Коробка передач
автомат
Привод
задний привод
Руль
слева
Цвет
коричневый металлик
Растаможен в Казахстане
Да"
Jaguar F-Pace 2016 г.,15 000 000 ₸,"Город
Алматы
Поколение
2016 - н.в. 1 поколение
Кузов
кроссовер
Объем двигателя, л
2 (дизель)
Пробег
45 000 км
Коробка передач
автомат
Привод
полный привод
Руль
слева
Цвет
белый металлик
Растаможен в Казахстане
Да"
Jaguar XF 2018 г.,23 000 000 ₸,"Город
Алматы
Поколение
2015 - н.в. 2 поколение (X260)
Кузов
седан
Объем двигателя, л
2 (бензин)
Пробег
35 000 км
Коробка передач
автомат
Привод
полный привод
Руль
слева
Цвет
синий металлик
Растаможен в Казахстане
Да"
Jaguar XJ 2014 г.,15 078 947 ₸,"Город
Алматы
Поколение
2009 - 2015 X351
Кузов
седан
Объем двигателя, л
3 (бензин)
Пробег
100 000 км
Коробка передач
автомат
Привод
полный привод
Руль
слева
Цвет
черный
Растаможен в Казахстане
Да"
Jaguar F-Pace 2022 г.,49 500 000 ₸,"Город
Алматы
Поколение
2016 - н.в. 1 поколение
Кузов
кроссовер
Объем двигателя, л
2 (бензин)
Коробка передач
автомат
Привод
полный привод
Руль
слева
Цвет
серебристый металлик
Растаможен в Казахстане
Да"
Jaguar F-Type 2014 г.,29 950 000 ₸,"Город
Алматы
Поколение
2013 - 2017 1 поколение (X152)
Кузов
купе
Объем двигателя, л
3 (бензин)
Пробег
32 700 км
Коробка передач
автомат
Привод
задний привод
Руль
слева
Цвет
белый
Растаможен в Казахстане
Да"
Jaguar F-Pace 2021 г.,40 000 000 ₸,"Город
Алматы
Поколение
2016 - н.в. 1 поколение
Кузов
кроссовер
Объем двигателя, л
2 (бензин)
Пробег
5 000 км
Коробка передач
автомат
Привод
полный привод
Руль
слева
Цвет
белый металлик
Растаможен в Казахстане
Да"
Jaguar XJ 2013 г.,16 700 000 ₸,"Город
Алматы
Поколение
2009 - 2015 X351
Кузов
седан
Объем двигателя, л
3 (бензин)
Коробка передач
автомат
Привод
полный привод
Руль
слева
Цвет
бордовый
Растаможен в Казахстане
Да"
Jaguar X-Type 2002 г.,3 935 888 ₸,"Город
Караганда
Поколение
2001 - 2008 1 поколение (X400)
Кузов
седан
Объем двигателя, л
2.5 (бензин)
Пробег
300 000 км
Коробка передач
автомат
Привод
полный привод
Руль
слева
Цвет
синий металлик
Растаможен в Казахстане
Да"
Jaguar E-Pace 2021 г.,32 999 999 ₸,"Город
Астана
Поколение
2017 - н.в. 1 поколение (X540)
Кузов
кроссовер
Объем двигателя, л
2 (бензин)
Пробег
10 900 км
Коробка передач
автомат
Привод
полный привод
Руль
слева
Цвет
синий металлик
Растаможен в Казахстане
Да"
Jaguar F-Pace 2021 г.,45 000 000 ₸,"Город
Алматы
Поколение
2016 - н.в. 1 поколение
Кузов
кроссовер
Объем двигателя, л
5 (бензин)
Пробег
36 900 км
Коробка передач
автомат
Привод
полный привод
Руль
слева
Цвет
красный
Растаможен в Казахстане
Да"
Jeep Wrangler 2021 г.,39 175 000 ₸,"Город
Тараз
Поколение
2017 - н.в. JL
Кузов
внедорожник
Объем двигателя, л
2 (бензин)
Пробег
18 500 км
Коробка передач
автомат
Привод
полный привод
Руль
слева
Цвет
черный
Растаможен в Казахстане
Да"
